date,tensiometer_40,tensiometer_80,tdr_water_40,tdr_water_80,tdr_salt_40,tdr_salt_80,eto (mm/day),vpd (kPa),frond_growth_rate,irrigation,D,E,100,50
2024-10-08,0.12469605791969758,0.2762110884124812,0.21151834843065026,0.24494715753128118,0.15328313041030334,0.17621064037598905,5.724594708,2.063646392,2.6848375000000004,180.6,0,1,0,1
2024-10-08,0.10756477955711401,0.10860268008433592,0.3292028558104099,0.35141128089006946,0.3526989935956084,0.10376286901171905,5.724594708,2.063646392,3.7771958299999966,331.0,1,0,1,0
2024-10-08,0.08261083138960636,0.09613540343676463,0.7291619299334573,0.41520012187351546,0.20965585192483638,0.10088502679155632,5.724594708,2.063646392,4.003770840000001,331.0,0,1,1,0
2024-10-08,0.23730811743142105,0.12160130634339603,0.15301714339524478,0.23986795239442602,0.14791094848335562,0.12072487907678461,5.724594708,2.063646392,3.416212499999986,180.6,0,1,0,1
2024-10-08,0.03046788652710921,0.03864596563235358,0.3591923969157705,0.21898677566757213,0.27717174558378493,0.09977322441953294,5.724594708,2.063646392,3.8599499999999978,331.0,1,0,1,0
2024-10-08,0.1035122190758782,0.08425131541781711,0.3038515755939322,0.3281232913778002,0.5629999765641495,0.21536856045954214,5.724594708,2.063646392,3.21105,180.6,1,0,0,1
2024-10-09,0.043018543528703684,0.055441797778406646,0.4398844982358153,0.3705661917125447,0.22325052199310297,0.08402737361905498,5.5952012,2.23700602,3.807287500000001,331.3,0,1,1,0
2024-10-09,0.07404519219063067,0.057631995029994325,0.24464553675555606,0.21472090735411356,0.796338001970582,0.29574745635708144,5.5952012,2.23700602,3.4975874999999945,178.7,1,0,0,1
2024-10-09,0.030529288954713327,0.03688344003263299,0.36055659135905105,0.21986650738247487,0.27929481314659726,0.10049168153480971,5.5952012,2.23700602,3.8076624999999993,331.3,1,0,1,0
2024-10-09,0.11528920545193509,0.26195536660063573,0.21301896231825887,0.24693900268298913,0.15476106692941094,0.17727829173555334,5.5952012,2.23700602,2.966283329999996,178.7,0,1,0,1
2024-10-09,0.08991772073427808,0.04131567351561922,0.3151743894731608,0.35896369370384607,0.5669411406151031,0.2297457303795183,5.5952012,2.23700602,3.1338541599999985,178.7,1,0,0,1
2024-10-09,0.08304064840641373,0.09358233327673549,0.7295484516196297,0.41380583026731993,0.20915147674009432,0.09952035962194543,5.5952012,2.23700602,3.6566291599999943,331.3,0,1,1,0
2024-10-09,0.10992263292801484,0.10847308260992604,0.3287708608306141,0.34770976859669633,0.35326201703145893,0.10532420878562089,5.5952012,2.23700602,3.5465833700000076,331.3,1,0,1,0
2024-10-09,0.23328011788350123,0.12289728105017068,0.15267609478442462,0.2390878130964563,0.14601074438736011,0.12016697102328629,5.5952012,2.23700602,3.318241670000006,178.7,0,1,0,1
2024-10-10,0.02995210610222465,0.03492003835815225,0.36314856080128405,0.22238951118818906,0.2761395359983109,0.0991069457384971,5.482647131,1.948152213,3.7137458400000014,366.3,1,0,1,0
2024-10-10,0.059891931714212775,0.05234441824327391,0.2467600381426409,0.21709452277344962,0.7895699908508691,0.2989223142909613,5.482647131,1.948152213,3.746575000000007,290.3,1,0,0,1
2024-10-10,0.07441974701905756,0.134710090506092,0.25444500031863543,0.24991017164783758,0.17678935885706243,0.178418190204225,5.482647131,1.948152213,3.3745625000000103,290.3,0,1,0,1
